"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"92";401;"Asparges";0.00634321677150321;216;"Silomajs";-1.99315774364978e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-5.47188651140432e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";4.14010911196262e-06;210;"Vårbyg, helsæd";8.33102474097893e-05;513;"Jordbær";7.07164835990722e-05;54;"Bælgsæd blanding";0.00144390400015812;31;"Hestebønner";9.84321585191568e-05;124;"Spinatfrø";3.09836531920918e-05;153;"Kartofler, andre";0.000514371040456848;216;"Silomajs";-3.27877176867199e-05;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";-4.55146844215823e-05;11;"Vinterhvede";-1.48603702858069e-05;2;"Vårhvede";0.000169272351561582;3;"Vårhavre";-1.74454303957246e-05;15;"Vinterhybridrug";-0.000153216033765388;325;"MFO-Blomsterbrak";0.000151462814720877;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-5.7511633546908e-05;528;"Æbler";4.35063919066762e-05;106;"Hundegræsfrø";0.00184157351594371;30;"Ærter";4.98359173585737e-05;NA;NA;NA;124;"Spinatfrø";0.000203984922053605;NA;NA;NA;541;"Agurker";0.000776843796560905;10;"Vinterbyg";-0.0003870007046367;NA;NA;NA;NA;NA;NA;10;"Vinterbyg";-1.09989378145682e-05;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";-0.000324566801907661;NA;NA;NA;22;"Vinterraps";-5.80101084590605e-05;NA;NA;NA;NA;NA;NA;424;"Ærter, konsum";-0.000472496870058757;15;"Vinterhybridrug";-0.00011371458470545;31;"Hestebønner";-2.97087576862614e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"11";14;"Vinterrug";0.00549399845655968;251;"Permanent græs, lavt udbytte";-2.11897870207409e-05;263;"Græs uden kløvergræs (omdrift)";-5.66406195919987e-05;417;"Rødbede";-3.93966017383617e-07;15;"Vinterhybridrug";3.96553151238085e-05;152;"Kartofler, spise-";6.18320690691445e-05;4;"Blanding af vårsåede arter";0.00128015944351481;529;"Pærer";8.68989476065389e-05;2;"Vårhvede";1.82155464144122e-05;180;"Gul sennep";0.000402720663914191;210;"Vårbyg, helsæd";-3.52189064962605e-05;22;"Vinterraps";-4.55434526114492e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-3.57575230675548e-05;181;"Anden oliefrøart";0.000165069588404879;30;"Ærter";-2.66465303393958e-05;261;"Kløvergræs, over 50% kløver (omdrift)";-0.000156515996952517;261;"Kløvergræs, over 50% kløver (omdrift)";0.000115161339471256;308;"MFO-brak, sommerslåning";-5.83836645108454e-05;519;"Blåbær";3.38867930450584e-05;544;"Snitblomster og snitgrønt";0.00177914880835038;150;"Kartofler, lægge- (egen opformering)";4.83857040382661e-05;NA;NA;NA;14;"Vinterrug";0.000201023588698482;NA;NA;NA;519;"Blåbær";0.000754179168926169;310;"Brak, sommerslåning";-0.000387186449994354;NA;NA;NA;NA;NA;NA;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-1.10212461496817e-05;NA;NA;NA;22;"Vinterraps";-0.000324831606501825;NA;NA;NA;11;"Vinterhvede";-5.82637911144134e-05;NA;NA;NA;NA;NA;NA;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";-0.000473179331947454;536;"Spisedruer";-0.000113714911620291;10;"Vinterbyg";-3.00684114814482e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"62";235;"Blanding af vinterkorn, grønkorn";0.0054153718603319;701;"Grønkorn af vårbyg";-2.12095739217857e-05;216;"Silomajs";-5.76361938295102e-05;255;"Permanent græs, under 50% kløver/lucerne";-5.52863299546861e-06;255;"Permanent græs, under 50% kløver/lucerne";3.9235583152816e-05;3;"Vårhavre";5.06131352876984e-05;511;"Græskar";0.00127562566478956;14;"Vinterrug";5.95903196790105e-05;412;"Pastinak";1.32684849669719e-05;2;"Vårhvede";0.000367460535882974;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-3.53524411201459e-05;NA;NA;NA;10;"Vinterbyg";-4.15682429692343e-05;430;"Bladpersille";0.000143602474332293;320;"Braklagte randzoner";-3.20095556455605e-05;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-0.000167260752931122;429;"Jordskokker, konsum";9.19945244070329e-05;310;"Brak, sommerslåning";-5.88328756409105e-05;14;"Vinterrug";-2.21879113665721e-05;152;"Kartofler, spise-";0.00151506593705299;14;"Vinterrug";2.02508138248633e-05;NA;NA;NA;704;"Grønkorn af vårrug";0.00019583845201089;NA;NA;NA;515;"Ribs";0.000620336116168785;3;"Vårhavre";-0.000388154670885528;NA;NA;NA;NA;NA;NA;252;"Permanent græs, normalt udbytte";-1.11301737838822e-05;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-0.000324964592223332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"Korn + bælgsæd under 50% bælgsæd";-0.000480664309244769;101;"Rajgræsfrø, alm.";-0.00011382650570481;308;"MFO-brak, sommerslåning";-3.26258999779228e-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";126;"Blanding af markfrø til udsæd";0.00510646119515863;13;"Vinterhvede, brødhvede";-2.17243720293041e-05;11;"Vinterhvede";-5.79693564032884e-05;16;"Vintertriticale";-2.45357084885475e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";2.86515725813865e-05;5;"Majs til modenhed";3.65637826066303e-05;153;"Kartofler, andre";0.00113272812855471;261;"Kløvergræs, over 50% kløver (omdrift)";4.34642591581739e-05;14;"Vinterrug";9.47719067106892e-06;403;"Blomkål";0.000214835375446182;7;"Korn + bælgsæd under 50% bælgsæd";-3.74568909323509e-05;NA;NA;NA;14;"Vinterrug";-4.20835319261845e-05;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.000128320041547833;528;"Æbler";-3.44251071340384e-05;401;"Asparges";-0.000168585665302747;512;"Rabarber";7.05419188925723e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-5.97332349232502e-05;497;"Planteskolekulturer, vedplanter, til videresalg";-2.37862101340853e-05;340;"Randzoneordning, PD uden udtagningsforpligtigelse";0.00145064654797619;4;"Blanding af vårsåede arter";1.95342466245978e-05;NA;NA;NA;30;"Ærter";0.000183144955399849;NA;NA;NA;55;"Vårrug";0.000619042462040097;216;"Silomajs";-0.000393716873565335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;"Buske og træer Planteskoleplanter";-0.000370045405632134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;408;"Hvidkål";-0.000489351006962541;160;"Sukkerroer til fabrik";-0.000113902391929448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";7;"Korn + bælgsæd under 50% bælgsæd";0.00496253954042567;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-2.17885037582538e-05;251;"Permanent græs, lavt udbytte";-5.80571818228475e-05;1;"Vårbyg";-3.17297050830493e-05;513;"Jordbær";-6.40046240713478e-06;280;"Fodersukkerroer";1.6164750150509e-05;151;"Kartofler, stivelses-";0.000823848109710051;15;"Vinterhybridrug";4.11687962387411e-05;101;"Rajgræsfrø, alm.";3.2030130127795e-06;150;"Kartofler, lægge- (egen opformering)";0.00020448047518468;513;"Jordbær";-4.55794557243689e-05;NA;NA;NA;401;"Asparges";-5.97486886206941e-05;15;"Vinterhybridrug";0.000108588941531278;424;"Ærter, konsum";-4.17290592805621e-05;3;"Vårhavre";-0.000184120391089085;31;"Hestebønner";6.84167875928025e-05;22;"Vinterraps";-6.01879156209634e-05;547;"Planteskolekulturer, stauder";-2.63881986028372e-05;11;"Vinterhvede";0.00101905046664926;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";1.19054241849195e-05;NA;NA;NA;407;"Gulerod";0.000158908620858974;NA;NA;NA;500;"Buske og træer Planteskoleplanter";0.000538028036102096;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-0.000393801018422825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-0.000495297840480696;22;"Vinterraps";-0.000113954473978776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"105";415;"Porre";0.00481189099374563;22;"Vinterraps";-2.23282720672118e-05;150;"Kartofler, lægge- (egen opformering)";-5.8894972290931e-05;10;"Vinterbyg";-4.92839186806494e-05;3;"Vårhavre";-2.492686628477e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";7.32881245212767e-06;5;"Majs til modenhed";0.000801102768725255;171;"Lucerne, slæt";3.8475902433145e-05;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-4.66568144387061e-06;11;"Vinterhvede";0.000154712206002642;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-4.70494740142684e-05;NA;NA;NA;2;"Vårhvede";-6.10460410357346e-05;7;"Korn + bælgsæd under 50% bælgsæd";0.000102790760507576;124;"Spinatfrø";-4.63231332851846e-05;210;"Vårbyg, helsæd";-0.000185895161514641;500;"Buske og træer Planteskoleplanter";6.57637220315654e-05;5;"Majs til modenhed";-6.20556787569332e-05;327;"MFO-bræmme, sommerslåning";-3.71269415282487e-05;415;"Porre";0.000927081668334368;593;"Poppel (0-100 andre træer pr. ha)";7.29129949344603e-06;NA;NA;NA;101;"Rajgræsfrø, alm.";0.000110154280090958;NA;NA;NA;529;"Pærer";0.00051674348303028;263;"Græs uden kløvergræs (omdrift)";-0.00039421593815069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;310;"Brak, sommerslåning";-0.000500506454979465;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-0.000114101845085487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"20";32;"Sødlupin";0.00467206634397134;NA;NA;NA;10;"Vinterbyg";-5.94130733976936e-05;11;"Vinterhvede";-5.41406548112706e-05;108;"Rødsvingelfrø";-3.37268068585339e-05;424;"Ærter, konsum";-5.39537024611552e-06;101;"Rajgræsfrø, alm.";0.000715818354560791;13;"Vinterhvede, brødhvede";3.4870423054639e-05;3;"Vårhavre";-4.73743442325047e-06;15;"Vinterhybridrug";0.000128836270390845;263;"Græs uden kløvergræs (omdrift)";-5.02317119661378e-05;NA;NA;NA;1;"Vårbyg";-6.66784519128359e-05;424;"Ærter, konsum";8.3371119537512e-05;10;"Vinterbyg";-5.07322381856662e-05;10;"Vinterbyg";-0.000201884867688137;3;"Vårhavre";5.60362344394136e-05;124;"Spinatfrø";-6.24388280657333e-05;418;"Rødkål";-3.85899470377633e-05;407;"Gulerod";0.000888682100746487;13;"Vinterhvede, brødhvede";8.1953163810117e-07;NA;NA;NA;31;"Hestebønner";2.84561012575406e-05;NA;NA;NA;401;"Asparges";0.000374551344037817;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-0.000394620400801027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;308;"MFO-brak, sommerslåning";-0.000505894768098704;308;"MFO-brak, sommerslåning";-0.000114323140168267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"21";36;"Bælgsæd, andre typer til modenhed blanding";0.00463346937197134;NA;NA;NA;210;"Vårbyg, helsæd";-5.95596283427602e-05;327;"MFO-bræmme, sommerslåning";-5.86692287115369e-05;1;"Vårbyg";-3.54251667997783e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-2.02416954384922e-05;7;"Korn + bælgsæd under 50% bælgsæd";0.000646986070040436;11;"Vinterhvede";2.3593633988581e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-8.52361596664926e-06;5;"Majs til modenhed";0.000115488064448314;310;"Brak, sommerslåning";-5.43127347119803e-05;NA;NA;NA;32;"Sødlupin";-7.07909877020673e-05;56;"Vårtriticale";7.45114730337826e-05;15;"Vinterhybridrug";-5.40068251536873e-05;11;"Vinterhvede";-0.000203399760011182;213;"Blandkorn, vårsået, helsæd";4.31081791049276e-05;257;"Permanent græs, uden kløver";-6.28638452051903e-05;32;"Sødlupin";-4.28611389894408e-05;113;"Engrapsgræsfrø (plænetype)";0.000783957690023459;1;"Vårbyg";-6.05211529460319e-06;NA;NA;NA;215;"Ærtehelsæd";2.29073454098715e-06;NA;NA;NA;30;"Ærter";0.000366618474787531;5;"Majs til modenhed";-0.000394647721960832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;270;"Græs til udegrise, omdrift";-0.000506940672515177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"88";324;"Blomsterbrak";0.00449414920633039;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";-6.05200198242359e-05;151;"Kartofler, stivelses-";-6.1169328665896e-05;424;"Ærter, konsum";-4.26304107791744e-05;101;"Rajgræsfrø, alm.";-2.07867377577103e-05;406;"Grønkål";0.000582132873341627;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";1.64987125498161e-05;11;"Vinterhvede";-1.1157033402879e-05;111;"Svingelfrø, strand-";9.98113780963049e-05;252;"Permanent græs, normalt udbytte";-6.40067968539726e-05;NA;NA;NA;151;"Kartofler, stivelses-";-7.94293971621576e-05;14;"Vinterrug";6.79484182581599e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-5.60223304003695e-05;424;"Ærter, konsum";-0.000212256404535534;17;"Blanding af efterårssåede arter";4.15056233117582e-05;250;"Permanent græs, meget lavt udbytte";-6.37783553886569e-05;2;"Vårhvede";-4.71118843948186e-05;420;"Salat (friland)";0.000768417864495093;420;"Salat (friland)";-1.48201761585008e-05;NA;NA;NA;1;"Vårbyg";-1.62030913226702e-05;NA;NA;NA;532;"Anden buskfrugt";0.000343834512053487;251;"Permanent græs, lavt udbytte";-0.000395823950686291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;"Buske og træer Planteskoleplanter";-0.000507493926186831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"155";668;"Blomsterfrø";0.00406813962291353;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-6.22713933295521e-05;14;"Vinterrug";-7.51209537954765e-05;11;"Vinterhvede";-5.53193611671772e-05;11;"Vinterhvede";-2.29515430970904e-05;30;"Ærter";0.000466729087724237;1;"Vårbyg";-4.56461113363775e-06;10;"Vinterbyg";-1.84505506498197e-05;56;"Vårtriticale";3.24606779533463e-05;22;"Vinterraps";-6.40266064028207e-05;NA;NA;NA;3;"Vårhavre";-8.29385921003219e-05;432;"Krydderurter (undtagen persille og purløg)";6.57715565203316e-05;101;"Rajgræsfrø, alm.";-6.02995819886777e-05;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";-0.000213533057510776;10;"Vinterbyg";4.07689595446717e-05;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";-6.40481570142239e-05;11;"Vinterhvede";-5.34837581900079e-05;112;"Engrapgræsfrø (marktype)";0.000718255613948652;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-1.92925458220651e-05;NA;NA;NA;310;"Brak, sommerslåning";-1.84597257174121e-05;NA;NA;NA;530;"Vindrue";0.000286742107758383;31;"Hestebønner";-0.000396308751250132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;"Vårraps";-0.000509740589111407;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"144";579;"Tagetes, sygdomssanerende plante";0.00390960129446007;NA;NA;NA;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-6.24842790923945e-05;15;"Vinterhybridrug";-7.96426166359717e-05;152;"Kartofler, spise-";-8.24791349447193e-05;14;"Vinterrug";-2.32012929169743e-05;402;"Bladselleri";0.000462887107300894;151;"Kartofler, stivelses-";-1.28425339580265e-05;15;"Vinterhybridrug";-2.01844870325893e-05;101;"Rajgræsfrø, alm.";2.42608694475861e-05;NA;NA;NA;NA;NA;NA;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-8.9123562760924e-05;153;"Kartofler, andre";5.08760706382523e-05;701;"Grønkorn af vårbyg";-6.1086981630302e-05;260;"Græs med kløver/lucerne, under 50 % bælgpl. (omdrift)";-0.000213662172378554;101;"Rajgræsfrø, alm.";2.27925984766336e-05;216;"Silomajs";-6.46141834926227e-05;108;"Rødsvingelfrø";-5.83547475700517e-05;56;"Vårtriticale";0.000645527649657863;424;"Ærter, konsum";-2.73213743701946e-05;NA;NA;NA;11;"Vinterhvede";-2.07286812013661e-05;NA;NA;NA;400;"Asieagurker";9.3370975497315e-05;113;"Engrapsgræsfrø (plænetype)";-0.000397217813108072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";-0.000512148838948683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";4;"Blanding af vårsåede arter";0.00382362899185327;NA;NA;NA;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-6.28843539273346e-05;2;"Vårhvede";-8.48083305054043e-05;10;"Vinterbyg";-9.73463345403089e-05;1;"Vårbyg";-2.34859391172811e-05;416;"Rosenkål";0.000395681170779839;655;"Radisefrø (inklusiv olieræddikefrø)";-1.38087447284904e-05;1;"Vårbyg";-2.07389233369499e-05;149;"Kartofler, lægge- (certificerede)";-2.33811358935526e-06;NA;NA;NA;NA;NA;NA;101;"Rajgræsfrø, alm.";-9.15491077160746e-05;11;"Vinterhvede";2.0891439096666e-06;216;"Silomajs";-6.14558483714196e-05;16;"Vintertriticale";-0.000218376704839262;13;"Vinterhvede, brødhvede";6.67323071230229e-06;252;"Permanent græs, normalt udbytte";-6.46295878940367e-05;30;"Ærter";-6.16506195148136e-05;668;"Blomsterfrø";0.000477004998488574;109;"Rajsvingelfrø";-3.06672893857223e-05;NA;NA;NA;528;"Æbler";-2.83422576377498e-05;NA;NA;NA;429;"Jordskokker, konsum";5.99995013532597e-05;257;"Permanent græs, uden kløver";-0.000397967587675757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";-0.000520924739765316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"150";653;"Karsefrø";0.00368345388061425;NA;NA;NA;252;"Permanent græs, normalt udbytte";-6.29248057279276e-05;310;"Brak, sommerslåning";-9.48381591190232e-05;514;"Solbær";-0.000112189395122725;10;"Vinterbyg";-2.55721406720656e-05;434;"Grøntsager, andre (friland)";0.000321292245584962;3;"Vårhavre";-3.84589533703125e-05;528;"Æbler";-2.40116384602464e-05;151;"Kartofler, stivelses-";-5.70065112145766e-06;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";-9.26211372380433e-05;13;"Vinterhvede, brødhvede";-2.48785129359068e-05;13;"Vinterhvede, brødhvede";-6.17500315374914e-05;263;"Græs uden kløvergræs (omdrift)";-0.000236125499650255;2;"Vårhvede";-3.3273982006458e-06;NA;NA;NA;216;"Silomajs";-6.92120153909396e-05;320;"Braklagte randzoner";0.000449426587969182;7;"Korn + bælgsæd under 50% bælgsæd";-3.59751882941117e-05;NA;NA;NA;15;"Vinterhybridrug";-3.19125403795037e-05;NA;NA;NA;547;"Planteskolekulturer, stauder";-1.69016131988734e-05;13;"Vinterhvede, brødhvede";-0.00039813315975029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";-0.000525479877911213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";40;"Oliehør";0.00326789100918866;NA;NA;NA;257;"Permanent græs, uden kløver";-6.33765943595991e-05;4;"Blanding af vårsåede arter";-9.52934724726089e-05;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";-0.000112440379486973;160;"Sukkerroer til fabrik";-2.78422229663827e-05;282;"Fodermarvkål";0.000263178444354463;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-4.59194722976766e-05;514;"Solbær";-2.69518252685486e-05;215;"Ærtehelsæd";-7.11963106280563e-06;NA;NA;NA;NA;NA;NA;310;"Brak, sommerslåning";-9.6402680194435e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-2.8071435597973e-05;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-6.51925522069505e-05;257;"Permanent græs, uden kløver";-0.000236749394671537;1;"Vårbyg";-1.82308597265583e-05;NA;NA;NA;1;"Vårbyg";-7.54520900971132e-05;4;"Blanding af vårsåede arter";0.000331730289712937;11;"Vinterhvede";-3.6332648051317e-05;NA;NA;NA;2;"Vårhvede";-3.81629929616212e-05;NA;NA;NA;652;"Kinesisk kålfrø";-3.00891111857418e-05;250;"Permanent græs, meget lavt udbytte";-0.00039906401598359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;152;"Kartofler, spise-";-0.000532669160669346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";55;"Vårrug";0.00288890765770302;NA;NA;NA;2;"Vårhvede";-6.34695813106485e-05;216;"Silomajs";-9.77143115765153e-05;22;"Vinterraps";-0.000117377488266039;252;"Permanent græs, normalt udbytte";-2.87648792672774e-05;150;"Kartofler, lægge- (egen opformering)";0.000248760643624428;210;"Vårbyg, helsæd";-5.13832465154379e-05;22;"Vinterraps";-2.73624740903972e-05;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";-1.6596263221325e-05;NA;NA;NA;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";-9.69084185917626e-05;10;"Vinterbyg";-3.59586528765931e-05;5;"Majs til modenhed";-6.65782595781361e-05;252;"Permanent græs, normalt udbytte";-0.000238762965071748;280;"Fodersukkerroer";-2.121191158768e-05;NA;NA;NA;10;"Vinterbyg";-8.08736952077144e-05;105;"Timothefrø";0.000256192760685456;2;"Vårhvede";-3.92944351922371e-05;NA;NA;NA;268;"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)";-3.95403382229772e-05;NA;NA;NA;4;"Blanding af vårsåede arter";-4.17287353033076e-05;252;"Permanent græs, normalt udbytte";-0.000399090185636346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;511;"Græskar";-0.000534468011707742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"113";424;"Ærter, konsum";0.00284444252239017;NA;NA;NA;108;"Rødsvingelfrø";-6.36425507429899e-05;30;"Ærter";-0.00011019430666844;583;"Juletræer og pyntegrønt på landbrugsjord";-0.0001176516904165;22;"Vinterraps";-3.26106379137509e-05;6;"Vårhvede, brødhvede";0.000230328988678084;10;"Vinterbyg";-5.26065828839221e-05;407;"Gulerod";-2.78871505115562e-05;10;"Vinterbyg";-1.85949582254849e-05;NA;NA;NA;NA;NA;NA;216;"Silomajs";-0.000101814102910355;1;"Vårbyg";-4.85591081002707e-05;22;"Vinterraps";-6.86627608843675e-05;230;"Blanding af vårkorn, grønkorn";-0.000239449448455444;5;"Majs til modenhed";-2.71171375842436e-05;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";-8.14164762191338e-05;400;"Asieagurker";0.000227785129546103;308;"MFO-brak, sommerslåning";-3.93061297552187e-05;NA;NA;NA;3;"Vårhavre";-4.27896078766451e-05;NA;NA;NA;534;"Hyben";-0.000113856655720695;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";-0.000399879738595273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";-0.000537707319948577;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
